Situacao	Var_Desconto	Descricao	Codigo	Avaliacao	Preco_Original	Preco_A_Vista	Produto	Data_Captura
Oferta	30	Cozinha Modulada 6 Pecas Com Tampo Selfie Mel Vanilla/perola	1571132080	0	3934.88	3934.90	Cozinhas Completas	2023-10-05
Oferta	55	Cozinha Completa Thela Emília 4 Pcs C/ Armario E Balcao Preto	1571003468	0	1038.96	1039.00	Cozinhas Completas	2023-10-05
Oferta	15	Cozinha Modulada 10 Pecas Com Tampos E Rodapes Unna 4 Pln	1571124880	0	4109.92	4109.90	Cozinhas Completas	2023-10-05
Oferta	14	Cozinha Modulada 3 Pecas Com Tampo J00099 Evidence Pln	1571123997	0	1599.92	1599.90	Cozinhas Completas	2023-10-05
Oferta	7	Cozinha Modulada 04 Pecas Aline 705x702 Poq Milani Store	1571254739	0	1288.96	1289.00	Cozinhas Completas	2023-10-05
Oferta	22	Cozinha Completa 11 Portas 3 Gavetas Lotus Kappesberg Freijo/	1571040241	0	2533.76	2533.75	Cozinhas Completas	2023-10-05
Oferta	26	Cozinha Completa 5 Pecas 10 Portas 1 Gaveta 2 Nichos Para For	1570278526	0	1757.76	1757.79	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 4 Pecas Princesa Freijo/off White	1569860717	0	2747.28	2747.27	Cozinhas Completas	2023-10-05
Oferta	26	Cozinha Modulada 9 Pecas Com 4 Aereos 4 Balcões 1 Paneleiro	1569860715	0	4505.20	4505.17	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 5 Pecas Imperatriz Freijo/grafite	1569860712	0	3536.72	3536.74	Cozinhas Completas	2023-10-05
Oferta	25	Cozinha Completa 5 Pecas 11 Portas 1 Gaveta 2 Nichos Para For	1570513670	0	2063.52	2063.50	Cozinhas Completas	2023-10-05
Oferta	22	Cozinha Completa 5 pecas 11 Portas 1 Gaveta 2 Nichos para For	1570513669	0	2115.68	2115.68	Cozinhas Completas	2023-10-05
Oferta	24	Cozinha Completa 8 Pecas 17 Portas 2 Gavetas 456cm Montreal I	1570585525	0	3010.40	3010.42	Cozinhas Completas	2023-10-05
Oferta	25	Cozinha Completa 4 Pecas 8 Portas 1 Gaveta 2 Nichos Para Forn	1570278517	0	1473.60	1473.58	Cozinhas Completas	2023-10-05
Oferta	24	Cozinha Completa 4 Pecas 8 Portas 1 Gaveta 2 Nichos Para Forn	1570278525	0	1420.96	1420.95	Cozinhas Completas	2023-10-05
Oferta	26	Cozinha Completa 6 Pecas Iluminata Genialflex Branco/ebano	1570264474	0	3442.00	3442.00	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha Completa 14 Portas 2 Gavetas 3 Vidros Star New Telasu	1570367207	0	1926.24	1926.21	Cozinhas Completas	2023-10-05
Oferta	25	Cozinha Completa 4 Pecas 8 Portas 1 Gaveta 2 Nichos Para Forn	1570278535	0	1442.00	1442.00	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 5 Pecas Burguesa Premium Espresso Moveis Ama	1568009119	0	3242.00	3241.99	Cozinhas Completas	2023-10-05
Oferta	26	Cozinha Completa 5 Pecas 10 Portas 1 Gaveta 2 Nichos Para For	1570278518	0	1747.28	1747.26	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 5 Pecas Baronesa Freijo/grafite	1569860694	0	2842.08	2842.10	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha Compacta Com Tampo 6 Portas 3 Gavetas Iluminata Genia	1570734211	0	1463.52	1463.50	Cozinhas Completas	2023-10-05
Oferta	22	Cozinha Completa Planejada Maxxi Cb422 Nogal Eiwt Kappesberg	1567563325	0	2240.16	2240.15	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 5 Pecas Burguesa Premium Espresso Moveis Ama	1568009121	0	3242.00	3241.99	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 5 Pecas Imperatriz Freijo/off White	1569860686	0	2842.08	2842.10	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 5 Pecas Imperatriz Freijo/grafite	1569860722	0	2842.08	2842.10	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 5 Pecas Imperatriz Freijo/off White	1569860707	0	3536.72	3536.74	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 4 Pecas Princesa Freijo/grafite	1569860690	0	2747.28	2747.27	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 3 Pecas Mdf Princesa Freijo/grafite	1569860713	0	2242.00	2241.99	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 5 Pecas Ratan 100% Mdf Camponesa Amadeirado	1567875301		5199.92	5199.90	Cozinhas Completas	2023-10-05
Oferta	24	Cozinha Completa 5 Pecas 10 Portas 1 Gaveta 2 Nichos Para For	1570278519		1789.36	1789.37	Cozinhas Completas	2023-10-05
Oferta	26	Cozinha Modulada Ângulo 9 Pecas Com 4 Balcões 4 Aereos 1 Pane	1569860729		4505.20	4505.17	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha Modulada 6 Pecas Com 2 Balcões 2 Armarios Aereos 2 Pa	1567875267		6778.80	6778.83	Cozinhas Completas	2023-10-05
Oferta	22	Cozinha Completa 11 Portas 5 Gavetas Kappesberg Nogal	1571040232		2950.80	2950.80	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 4 Pecas Imperatriz Freijo/grafite	1569860716		2505.20	2505.17	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 5 Pecas 100% Mdf Baronesa Freijo/off White	1569860693		2842.08	2842.10	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 5 Pecas Torre Quente 100% Mdf Imperatriz Fre	1569860705		3526.24	3526.22	Cozinhas Completas	2023-10-05
Oferta	20	Cozinha Completa 11 Portas 3 Gavetas Kappesberg Nogal	1571040231		4483.92	4483.91	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha Modulada 4 Pecas Paneleiro Duplo Ratan 100% Mdf Campo	1567875266		5642.00	5642.00	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha Modulada 5 Pecas Princesa Freijo/grafite	1569860696		3620.96	3620.94	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 4 Pecas Ratan Camponesa Amadeirado Freijo	1567875314		3631.44	3631.46	Cozinhas Completas	2023-10-05
Oferta	26	Cozinha Modulada Ângulo 9 Pecas Com 4 Aereos 4 Balcões 1 Pane	1569860709		5052.56	5052.53	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 5 Pecas Baronesa Freijo/grafite	1569860700		3526.24	3526.22	Cozinhas Completas	2023-10-05
Oferta	22	Cozinha Completa 12 Portas 3 Gavetas Kappesberg Freijo/off Wh	1571360728		2250.40	2250.40	Cozinhas Completas	2023-10-05
Oferta	24	Cozinha Completa 10 Portas 7 Gavetas Kappesberg Nogal	1571360735		3828.80	3828.77	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Modulada 11 Pecas 15 Portas 6 Gavetas Com Divisor De	1570651176		5988.88	5988.87	Cozinhas Completas	2023-10-05
Oferta	23	Cozinha Completa 8 Portas 6 Gavetas Kappersberg Freijo/off Wh	1571360722		2320.72	2320.71	Cozinhas Completas	2023-10-05
Oferta	23	Cozinha Completa 8 Portas 5 Gavetas Kappesberg Branco	1571360746		2279.92	2279.90	Cozinhas Completas	2023-10-05
Oferta	21	Cozinha Completa 11 Portas 4 Gavetas Kappesberg Branco	1571360739		2798.40	2798.42	Cozinhas Completas	2023-10-05
Oferta	21	Cozinha Completa 14 Portas 3 Gavetas Kappesberg Freijo/off Wh	1571360732		2636.24	2636.28	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Completa 4 Pecas 6 Portas 1 Gaveta One Gralar Teka	1571373341		1339.60	1339.60	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Completa 3 Pecas 10 Portas 1 Gaveta Atena Preto Onix	1571384376		1439.68	1439.70	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Completa 3 Pecas 5 Portas 1 Gaveta One Gralar Teka	1571373406		1119.68	1119.70	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha Compacta Emília 4 Pecas Com Vidro Emília Thela Preto	1571327030		1052.56	1052.53	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha De Aco 4 Pecas 5 Vidros 14 Portas 3 Gavetas Diamante	1571326979		1863.52	1863.50	Cozinhas Completas	2023-10-05
Oferta	24	Cozinha Com Tampo 3 Pecas Pimenta Thela Freijo/grafite	1571326974		1726.24	1726.21	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Compacta 4 Pecas 9 Portas 1 Gaveta Roma Castani/chumbo	1571151400		839.92	839.90	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha Completa 8 Portas 1 Gaveta One Gralar Teka	1571336568		1639.52	1639.50	Cozinhas Completas	2023-10-05
Oferta	26	Cozinha Compacta 5 Pecas 8 Portas 1 Gaveta Emília Thela Preto	1571327048		1326.24	1326.21	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha Aco Completa 3 Vidros Mirage New Telasul Branco	1571326975		1926.24	1926.21	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha Completa Com Balcao Para Pia 14 Portas 3 Gavetas Mira	1571326953		1968.32	1968.32	Cozinhas Completas	2023-10-05
Oferta	25	Cozinha Completa 3 Pecas Com Balcao Para Pia Pimenta Thela Fr	1571326972		1620.96	1620.95	Cozinhas Completas	2023-10-05
Oferta	26	Cozinha Compacta Emília 5 Pecas Com Vidro Emília Thela Preto	1571326983		1336.72	1336.74	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha Completa Com Balcao Para Pia 14 Portas 3 Gavetas Mira	1571327057		1968.32	1968.32	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha De Aco Completa 13 Portas 2 Gavetas Mirage New Telasu	1571326961		1873.60	1873.58	Cozinhas Completas	2023-10-05
Oferta	26	Cozinha Compacta Emília 5 Pecas Com Vidro Emília Thela Preto	1571326982		1368.32	1368.32	Cozinhas Completas	2023-10-05
Oferta	23	Cozinha Completa 6 Pecas Com Armario E Balcao Emília Thela Pr	1571326985		1894.64	1894.63	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha Aco Completa 14 Portas 3 Gavetas Mirage New Telasul B	1571327031		1926.24	1926.21	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha Completa Com Vidro 4 Pecas 14 Portas 3 Gavetas Diaman	1571327032		1789.36	1789.37	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha De Aco Compacta Com Vidro 4 Pecas Diamante Telasul B	1571327025		1820.96	1820.95	Cozinhas Completas	2023-10-05
Oferta	32	Cozinha 2 Pecas 100% Mdf Princesa Nesher Freijo/grafite	1571258865		1420.96	1420.95	Cozinhas Completas	2023-10-05
Oferta	9	Cozinha Completa 6 Pecas Com Vidro Emília Thela Preto	1571327002		1905.12	1733.70	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha De Aco 4 Pecas 14 Portas 5 Vidros 3 Gavetas Diamante	1571326962		1863.52	1863.50	Cozinhas Completas	2023-10-05
Oferta	28	Cozinha 3 Pecas 5 Portas 1 Gavetas 2 Nichos Portas Em Mdf Veg	1571391390		839.92	839.90	Cozinhas Completas	2023-10-05
Oferta	23	Cozinha Completa 6 Pecas Com Vidro Emília Thela Preto	1571326965		1957.76	1957.79	Cozinhas Completas	2023-10-05
Oferta	24	Cozinha Compacta 4 Pecas 8 Portas 1 Gaveta Emília Thela Preto	1571327063		1473.60	1473.58	Cozinhas Completas	2023-10-05
Oferta	24	Cozinha Completa 9 Portas 3 Gavetas 5 Pecas Com Balcao Macadâ	1571422103		2494.64	2494.63	Cozinhas Completas	2023-10-05
Oferta	23	Cozinha Completa 5 Pecas Com Balcao Macadâmia Freijo/grafite	1571422160		2589.36	2589.37	Cozinhas Completas	2023-10-05
Oferta	23	Cozinha Completa Com Torre Quente E Balcao Para Pia Avela Mel	1571403577		2726.24	2726.22	Cozinhas Completas	2023-10-05
Oferta	22	Cozinha Completa 5 Pecas 11 Portas E 1 Gaveta Emília Thela Pr	1571422114		2052.56	2052.53	Cozinhas Completas	2023-10-05
Oferta	23	Cozinha Completa 6 Pecas Espaco Cooktop Paneleiro E Aereo Por	1571391442		4505.12	4505.15	Cozinhas Completas	2023-10-05
Oferta	25	Cozinha Completa 6 Pecas 18 Portas 2 Gavetas Paris Indekes Ch	1571395431		3557.76	3557.79	Cozinhas Completas	2023-10-05
Oferta	24	Cozinha Completa 6 Pecas Paneleiro Simples Porta Em Tela Espa	1571391475		2494.64	2494.63	Cozinhas Completas	2023-10-05
Oferta	22	Cozinha Completa 9 Pecas Com Bancada E Torre Quente 2 Fornos	1571391412		4347.28	4347.27	Cozinhas Completas	2023-10-05
Oferta	23	Cozinha Completa 7 Pecas Espaco Cooktop Com Paneleiro E Torre	1571395459		3536.72	3536.75	Cozinhas Completas	2023-10-05
Oferta	24	Cozinha Completa 9 Portas 3 Gavetas Torre Quente E Balcao Par	1571422112		2347.28	2347.26	Cozinhas Completas	2023-10-05
Oferta	22	Cozinha Completa 10 Pecas Com Bancada E Portas Vidro Reflecta	1571395464		5442.00	5441.99	Cozinhas Completas	2023-10-05
Oferta	27	Cozinha Compacta Com Vidro 6 Portas 1 Gaveta Emília Thela Pre	1571327040		1031.44	1031.47	Cozinhas Completas	2023-10-05
Oferta	23	Cozinha Completa 5 Pecas Com Balcao Macadâmia Freijo/branco	1571422165		2589.36	2589.37	Cozinhas Completas	2023-10-05
Oferta	25	Cozinha Completa 6 Pecas 16 Portas 2 Gavetas Paris Indekes Ch	1571433112		3368.32	3368.32	Cozinhas Completas	2023-10-05
